,AuthorName,AuthorProb
File_3565,Author_1,0.35557578318382854
File_254,Author_1,0.11985611581561861
File_80,Author_1,0.13032976204790392
File_525,Author_1,0.37661163830344857
File_2364,Author_1,0.17318050781494765
File_988,Author_1,0.19015780844452956
File_1308,Author_1,0.619675301430649
File_2409,Author_1,0.09610057838524155
File_3803,Author_1,0.4573487180394573
File_790,Author_1,0.4310993069616006
File_933,Author_1,0.6969501561403504
File_2175,Author_4,0.29244508206469444
File_2694,Author_4,0.2680035290122684
File_3365,Author_4,0.23088549298434424
File_1761,Author_4,0.33182488680988076
File_1576,Author_4,0.5123983713803624
File_3556,Author_4,0.41782767211148253
File_3710,Author_4,0.15416390633416333
File_1463,Author_4,0.22090472372330705
File_1040,Author_4,0.4549216135713561
File_3770,Author_3,0.08123005628822555
File_1526,Author_3,0.7324921267762704
File_2779,Author_3,0.31373444183363874
File_1024,Author_3,0.38605636699795043
File_741,Author_3,0.33657054000190134
File_3120,Author_3,0.2353999906178852
File_2083,Author_3,0.47308440838559673
File_2627,Author_2,0.5008947007561716
File_3859,Author_2,0.41385049378761385
File_1851,Author_2,0.3929131683439424
File_3503,Author_2,0.6602853831324409
File_319,Author_2,0.5310694586801291
File_2331,Author_0,0.7657273709135002
File_2867,Author_0,0.5644837967401686
File_2669,Author_0,0.47165532750745365
File_2822,Author_3,0.6519685054814879
File_843,Author_3,0.4752266908674623
File_755,Author_3,0.3288379371691067
File_2817,Author_2,0.6659936857047699
File_1653,Author_2,0.2532951339556917
File_1432,Author_2,0.6462620732194664
File_1258,Author_2,0.6349072921108914
File_992,Author_2,0.3332456302994775
File_3835,Author_4,0.3722869118148777
File_411,Author_4,0.17750919638307172
File_1961,Author_4,0.37802873720083086
File_2864,Author_4,0.2654494253271784
File_3687,Author_4,0.10556471754721042
File_2924,Author_4,0.4760016538494807
File_2343,Author_4,0.1643079872857396
File_1144,Author_2,0.5762464878471412
File_619,Author_2,0.4742395017087193
File_1946,Author_2,0.4797695614829298
File_1084,Author_2,0.3968164470666482
File_762,Author_2,0.5158233807441539
File_156,Author_2,0.5082158925133269
File_3270,Author_4,0.22112207128442785
File_2916,Author_4,0.5243936959449071
File_3608,Author_4,0.13232831527225997
File_228,Author_4,0.5089994846659212
File_1305,Author_4,0.526429120142929
File_2193,Author_4,0.16842100199699672
File_1387,Author_4,0.5904201120210375
File_3218,Author_2,0.1259684900254281
File_3532,Author_2,0.07896129213106329
File_2336,Author_2,0.28785247839279626
File_3441,Author_2,0.2145048404094947
File_539,Author_2,0.372731825504258
File_1923,Author_2,0.2660747634423477
File_2932,Author_2,0.24101941714883757
File_1466,Author_2,0.46102453819216993
File_2402,Author_2,0.10559267478497458
File_1238,Author_2,0.2728525336457954
File_1279,Author_2,0.2392704428193323
File_2567,Author_2,0.28059117487817065
File_3504,Author_2,0.22271394876281825
File_406,Author_2,0.4272829811090175
File_1726,Author_2,0.17127604607925706
File_2853,Author_2,0.19728438445943075
File_2188,Author_2,0.37743755660449596
File_3918,Author_2,0.3233819660590038
File_2479,Author_2,0.2025916475055154
File_3521,Author_2,0.2527688470185454
File_2721,Author_2,0.6886573701707202
File_2717,Author_2,0.5036733673797853
File_3153,Author_2,0.5072360432765228
File_2143,Author_2,0.8217360306896324
File_2796,Author_2,0.22090037505816884
File_1470,Author_2,0.6082967140242033
File_727,Author_2,0.41435201901430063
File_975,Author_2,0.5149733773707128
File_2576,Author_2,0.21217045808802437
File_1389,Author_2,0.4524862471365876
File_3937,Author_2,0.33492740871251403
File_1339,Author_2,0.37915656593044567
File_2077,Author_2,0.04206909964517214
File_1878,Author_0,0.35606435956483806
File_2265,Author_0,0.6499812500788552
File_850,Author_0,0.5592319036128279
File_1038,Author_0,0.10600924230628705
File_108,Author_0,0.5246157297776055
File_180,Author_0,0.2060715198883165
File_1160,Author_0,0.2807088693692166
File_3962,Author_0,0.7504008858642126
File_1522,Author_0,0.6300879567383414
File_959,Author_0,0.3573411234992363
File_1765,Author_2,0.34232116829375436
File_960,Author_2,0.5136026058472826
File_2850,Author_2,0.4010747697742114
File_356,Author_2,0.42860681619849106
File_3579,Author_2,0.23001358715105558
File_870,Author_2,0.4532884974211374
File_3839,Author_2,0.43530383469494094
File_3370,Author_1,0.30420162021062835
File_509,Author_1,0.2796240923303559
File_1865,Author_1,0.5909614822855666
File_763,Author_1,0.34151761543349757
File_3782,Author_1,0.13871884821469127
File_990,Author_1,0.35869682333811004
File_3625,Author_1,0.27338609724320295
File_3523,Author_1,0.3221046449868262
File_3025,Author_1,0.20398299948039444
File_3612,Author_4,0.31154981856548414
File_1475,Author_4,0.08545971840951272
File_181,Author_4,0.26688158509079185
File_2510,Author_4,0.27880149863044024
File_3558,Author_4,0.32129539626505155
File_3094,Author_4,0.26466755712151
File_1002,Author_4,0.19506671180787738
File_1274,Author_4,0.2934544276817139
File_2411,Author_4,0.40774170948516675
File_486,Author_3,0.3094025213928546
File_828,Author_3,0.5321245612574543
File_2153,Author_3,0.3085394485047882
File_2846,Author_3,0.3677959058628799
File_873,Author_3,0.37172749116609993
File_2096,Author_3,0.4288618714020882
File_1756,Author_3,0.1949560422118518
File_56,Author_2,0.33780059326166356
File_701,Author_2,0.5142118556715639
File_835,Author_2,0.29869731064830995
File_663,Author_2,0.43310016496852
File_1003,Author_2,0.31758710063888274
File_3838,Author_2,0.31590559347548053
File_370,Author_2,0.19328208359183474
File_1350,Author_2,0.26042685548120215
File_2633,Author_2,0.25912785574929975
File_301,Author_2,0.17927855776947554
File_884,Author_2,0.2916656709358837
File_728,Author_2,0.32646596489785074
File_2725,Author_2,0.2725220642347419
File_2897,Author_2,0.4511721581346697
File_1382,Author_2,0.5425883806149354
File_2114,Author_2,0.16902251850051186
File_2598,Author_2,0.7514174428430818
File_3256,Author_2,0.41453253586407857
File_550,Author_4,0.22899404068038032
File_1885,Author_4,0.2409772375583411
File_797,Author_4,0.39847246711753703
File_3083,Author_4,0.2624106715818857
File_2726,Author_4,0.33524715153280626
File_218,Author_4,0.1979644601603774
File_1771,Author_4,0.15548135265048568
File_2477,Author_4,0.31440518571102827
File_1064,Author_4,0.4332734126305816
File_3878,Author_4,0.37137940560114924
File_219,Author_4,0.22571855050024237
File_3004,Author_1,0.2897406495829993
File_3619,Author_1,0.33139442268722885
File_2774,Author_1,0.29562761971595175
File_1097,Author_1,0.18690448623481093
File_85,Author_1,0.33752161654486024
File_439,Author_1,0.27171761890745116
File_711,Author_1,0.31329091760522143
File_876,Author_1,0.570559660647675
File_3729,Author_1,0.3466147396293353
File_3851,Author_1,0.11452487844747083
File_499,Author_1,0.5046870889476841
File_1354,Author_4,0.42998997701748565
File_2032,Author_4,0.25369646699492554
File_1886,Author_4,0.42611414101511547
File_3372,Author_4,0.22378569406006288
File_3741,Author_4,0.22726177410347104
File_1874,Author_4,0.23845131699706867
File_3087,Author_4,0.20910037482758637
File_346,Author_4,0.23388147330964293
File_572,Author_4,0.20893610786857342
File_3679,Author_4,0.6138677735695021
File_1938,Author_4,0.27584274998887726
File_1008,Author_2,0.44504177117281274
File_3703,Author_2,0.33492312266283064
File_951,Author_2,0.6360816143784986
File_3339,Author_2,0.5165258453628789
File_2461,Author_2,0.4930004364433025
File_3545,Author_2,0.4832804738684261
File_2690,Author_2,0.12744929794495385
File_361,Author_2,0.31255760048241465
File_2834,Author_2,0.3023215674911335
File_672,Author_2,0.24952160396384193
File_3927,Author_2,0.32037138016584077
File_2824,Author_2,0.14517350317441036
File_1794,Author_2,0.36349510501313376
File_1336,Author_2,0.1710766474204407
File_3756,Author_2,0.28987579993364987
File_3206,Author_2,0.16178361801026253
File_1260,Author_2,0.2716214220561959
File_2773,Author_5,0.12560676680280736
File_2997,Author_5,0.5470788876086123
File_3885,Author_5,0.2993772538828039
File_1304,Author_5,0.46105397071163434
File_3837,Author_5,0.34268426767836757
File_759,Author_5,0.22693612731468793
File_1159,Author_5,0.0984799296988329
File_3721,Author_2,0.38770628283176556
File_3690,Author_2,0.26614609408284173
File_3450,Author_2,0.16528756492782082
File_1089,Author_2,0.6860041709181115
File_909,Author_2,0.3032773917509727
File_996,Author_2,0.14622192099210363
File_562,Author_2,0.2904366167150778
File_1626,Author_2,0.32540884382337965
File_3384,Author_4,0.12393861892534408
File_1156,Author_4,0.14851769142194504
File_1613,Author_4,0.30091378215708264
File_1481,Author_4,0.1606352112607332
File_2985,Author_4,0.3573955160701432
File_3772,Author_4,0.19070555577579418
File_3798,Author_4,0.13385030501468476
File_875,Author_4,0.16571405701789788
File_3533,Author_4,0.2310073636972686
File_2999,Author_4,0.21803647188022635
File_3508,Author_4,0.2069889161862235
File_2949,Author_4,0.21229799341870237
File_2261,Author_4,0.2307605870417302
File_751,Author_4,0.2120959713702789
File_1651,Author_4,0.2396645046160759
File_1025,Author_4,0.2369016510359454
File_2327,Author_4,0.16334666399952158
File_2205,Author_4,0.24798992035205647
File_2109,Author_2,0.4593894491093483
File_823,Author_2,0.26133458338953286
File_1588,Author_2,0.017145068896395443
File_3845,Author_2,0.3310446312274644
File_3288,Author_2,0.20794675567078302
File_872,Author_2,0.4708620142511364
File_605,Author_2,0.3713407727869804
File_2439,Author_2,0.16203421610665658
File_656,Author_1,0.5915394829673782
File_146,Author_1,0.3093238617640399
File_3013,Author_1,0.258364338312115
File_128,Author_1,0.6156139845760127
File_2013,Author_1,0.3485377008954993
File_1573,Author_4,0.43535808201786097
File_2798,Author_4,0.5491605157032192
File_3512,Author_4,0.4636867483936963
File_3456,Author_4,0.5585839717986507
File_1745,Author_4,0.40402317251510433
File_1685,Author_4,0.45099158418307894
File_3919,Author_4,0.25668431229504574
File_3828,Author_4,0.40381838903766676
File_1201,Author_4,0.37813554073629063
File_3853,Author_4,0.05462848184654501
File_3069,Author_4,0.4591901943752241
File_3191,Author_4,0.24358300366035368
File_111,Author_2,0.7696148394750624
File_3889,Author_2,0.48019608322258756
File_3609,Author_2,0.14948431358134218
File_1291,Author_2,0.3299063942670357
File_2503,Author_2,0.3597946096068074
File_861,Author_2,0.2274313445200642
File_256,Author_2,0.47301533561610976
File_2791,Author_2,0.37164977474959493
File_3706,Author_2,0.17641319511395914
File_2874,Author_2,0.27532479352170014
File_3509,Author_4,0.6664263022569381
File_2971,Author_4,0.4561164454875559
File_589,Author_4,0.3618203164432694
File_1423,Author_4,0.3798269549726606
File_2428,Author_4,0.48789384850692896
File_2989,Author_4,0.5148775460210173
File_1903,Author_4,0.2750456988300505
File_2595,Author_4,0.3360354003951358
File_2198,Author_4,0.3411165283194333
File_253,Author_1,0.2580882157047677
File_1110,Author_1,0.2893651557748932
File_3836,Author_1,0.3050704015756023
File_38,Author_1,0.15290882917206772
File_630,Author_1,0.3287307823153356
File_1517,Author_1,0.5717570454715053
File_3077,Author_1,0.26715304350571034
File_2316,Author_1,0.26938732057537174
File_3936,Author_1,0.1356919866708889
File_1511,Author_1,0.4334823757855565
File_1906,Author_0,0.20207910367294768
File_1657,Author_0,0.170948915411533
File_1488,Author_0,0.2474101423158237
File_2770,Author_0,0.2041161436451473
File_464,Author_0,0.17720164892767587
File_3549,Author_0,0.24840730472924455
File_3681,Author_0,0.3889557167848865
File_3616,Author_0,0.31591553343223167
File_93,Author_0,0.12649351859325386
File_3731,Author_0,0.27717888931627355
File_309,Author_0,0.31113628226159995
File_2351,Author_0,0.20631066835979328
File_2415,Author_0,0.25828922499039875
File_1916,Author_3,0.24683231081136692
File_2,Author_3,0.22130011358388513
File_2590,Author_3,0.5258294803188627
File_540,Author_3,0.22322474005322424
File_849,Author_3,0.30200963119270685
File_2127,Author_3,0.40945205697711873
File_689,Author_3,0.3243454779172882
File_2514,Author_3,0.4946025447903718
File_2835,Author_2,0.3420393944797866
File_1394,Author_2,0.3408213545740876
File_786,Author_2,0.46141656974027456
File_2513,Author_2,0.5126729982785598
File_2434,Author_2,0.38550208549698484
File_2748,Author_2,0.21474191859036273
File_2866,Author_2,0.3336978561529924
File_2599,Author_2,0.3561353096483595
File_1815,Author_2,0.30210159803796954
File_2632,Author_2,0.17881605023238833
File_3602,Author_2,0.25601947207111553
File_3383,Author_1,0.3773992620010228
File_3273,Author_1,0.3858508088721784
File_471,Author_1,0.4798603974737685
File_2992,Author_1,0.2186214577184381
File_422,Author_1,0.2670170389305673
File_1346,Author_1,0.27974062199940986
File_631,Author_1,0.42184122537893365
File_1462,Author_1,0.20895097121895656
File_109,Author_2,0.39978990555257343
File_1590,Author_2,0.34278109941933854
File_3752,Author_2,0.22037237981394764
File_3156,Author_2,0.17398330632225179
File_425,Author_2,0.369196911879355
File_2293,Author_2,0.34285614850712065
File_2833,Author_2,0.4390777534367821
File_368,Author_2,0.3376718735665676
File_3669,Author_2,0.39306944140440314
File_527,Author_2,0.49318077763356805
File_455,Author_2,0.5780501734306482
File_3658,Author_2,0.49074133994927993
File_507,Author_2,0.3544461446898024
File_1262,Author_4,0.15000803638889626
File_1690,Author_4,0.55962249392228
File_1624,Author_4,0.17507659300136202
File_1282,Author_4,0.49705114580662824
File_2427,Author_4,0.4804223887114103
File_1259,Author_4,0.24857190835678522
File_1775,Author_2,0.6567010229066654
File_456,Author_2,0.5324186907955034
File_739,Author_2,0.3402199480728265
File_3546,Author_2,0.35269798844134437
File_1813,Author_4,0.3442980179147278
File_3674,Author_4,0.20465881949970632
File_1268,Author_4,0.5967966883989756
File_1828,Author_4,0.3359014362361008
File_1929,Author_4,0.3627782742793346
File_293,Author_4,0.22165592426224445
File_2854,Author_4,0.13662104304389777
File_1567,Author_4,0.17783538223200768
File_715,Author_4,0.14012590272523673
File_2749,Author_2,0.36809071665874005
File_3580,Author_2,0.44851545447871366
File_3720,Author_2,0.5324233222795123
File_3246,Author_2,0.46893422118865746
File_2863,Author_2,0.4611942555809935
File_1610,Author_2,0.2873508261032818
File_3235,Author_2,0.4380180250201744
File_3426,Author_2,0.16405847882667612
File_1742,Author_1,0.6181600276016774
File_901,Author_1,0.7956010563768658
File_1375,Author_1,0.3413981679264233
File_686,Author_1,0.5539594532974925
File_1036,Author_1,0.5737103054049442
File_1811,Author_2,0.5452174942364987
File_3486,Author_2,0.3640656496922513
File_615,Author_2,0.38987534143390123
File_168,Author_2,0.28169102059676443
File_185,Author_2,0.36487660331642624
File_2116,Author_2,0.3929222873074518
File_3789,Author_2,0.2714945081672331
File_2110,Author_2,0.18885299359444707
File_1913,Author_2,0.5780274648311399
File_68,Author_1,0.35595017913237137
File_1139,Author_1,0.4141964670807754
File_3128,Author_1,0.4141995502918132
File_1799,Author_1,0.4302700668414209
File_651,Author_1,0.293535078567954
File_341,Author_1,0.4494527897115017
File_3515,Author_1,0.33197688654203794
File_3975,Author_1,0.27273746429874746
File_320,Author_2,0.47686850107123935
File_2061,Author_2,0.1856347510347396
File_1485,Author_2,0.583066845062762
File_2848,Author_2,0.6335776705375747
File_1830,Author_2,0.5998773677157025
File_2896,Author_1,0.143729310030296
File_2223,Author_1,0.3582033851307064
File_2617,Author_1,0.22842165265179626
File_1654,Author_1,0.6274282929208438
File_2207,Author_1,0.19960509172069352
File_989,Author_1,0.392363689398859
File_1559,Author_1,0.09119486651204567
File_60,Author_1,0.1204573234420655
File_3954,Author_1,0.527334208043667
File_1444,Author_1,0.26060735168350746
File_3169,Author_1,0.3254354372753958
File_2103,Author_2,0.43147295038285494
File_3764,Author_2,0.5568531627925228
File_2149,Author_2,0.2760753155406953
File_2154,Author_2,0.4042207520218595
File_473,Author_2,0.3677671523464847
File_144,Author_2,0.35481583112736936
File_1056,Author_2,0.5499167722110132
File_1467,Author_2,0.2186274376285624
File_1520,Author_2,0.26755136707595284
File_1809,Author_3,0.23313408569895755
File_887,Author_3,0.21238128943096535
File_2287,Author_3,0.3590910840928677
File_1955,Author_3,0.11617399789565641
File_3023,Author_3,0.534724285621449
File_3176,Author_3,0.40435209164042574
File_1173,Author_3,0.5527127998874136
File_2117,Author_1,0.8923444452975046
File_3597,Author_1,0.6353385603559731
File_1086,Author_1,0.501232735681875
File_3264,Author_2,0.6350200425098528
File_3394,Author_2,0.21036336049632098
File_853,Author_2,0.4939514468216487
File_3092,Author_2,0.752387564635489
File_2348,Author_2,0.5773391228936693
File_2710,Author_2,0.5610297755036098
File_1177,Author_2,0.5309002573590409
File_658,Author_2,0.3732616889612207
File_3181,Author_2,0.2735822160739403
File_625,Author_2,0.26962285078082204
File_1499,Author_2,0.27325078937626057
File_194,Author_2,0.17433787220957098
File_2384,Author_2,0.16250431649566255
File_576,Author_2,0.49358506470264674
File_512,Author_2,0.5722793336730877
File_443,Author_2,0.3730336660349698
File_3933,Author_3,0.2713453067245687
File_3392,Author_3,0.4377006091873832
File_570,Author_3,0.3594251912558275
File_3467,Author_3,0.3718455135875902
File_2367,Author_3,0.4384965434398058
File_1759,Author_3,0.05233402312782065
File_3208,Author_3,0.5189795676965301
File_1640,Author_3,0.41409497663236894
File_690,Author_3,0.19322187616769249
File_3112,Author_4,0.5119561039429551
File_2073,Author_4,0.5179181650102096
File_65,Author_4,0.566781502934938
File_245,Author_4,0.545542173409147
File_3139,Author_4,0.5227392986371717
File_1958,Author_4,0.44979467622134206
File_3445,Author_4,0.5033390948521017
File_2601,Author_2,0.6467017747435522
File_1283,Author_2,0.7646441766854066
File_723,Author_2,0.14857380352459904
File_3460,Author_2,0.38691166949751654
File_3977,Author_2,0.17441005076322025
File_2334,Author_2,0.2777278189928174
File_1981,Author_2,0.07871757719493022
File_3117,Author_2,0.1486729665423001
File_3464,Author_2,0.1937944899051447
File_2706,Author_2,0.21574477869177988
File_2918,Author_2,0.3552454877626965
File_371,Author_2,0.13833593270406963
File_2091,Author_2,0.3524638166978835
File_2899,Author_2,0.30835964869761634
File_2278,Author_4,0.989285005802925
File_3327,Author_2,0.3193055485627876
File_2526,Author_2,0.7284845328281003
File_380,Author_2,0.7046046115169677
File_3012,Author_2,0.3045039982121218
File_2323,Author_2,0.425932235020802
File_1700,Author_2,0.48347737160501414
File_1758,Author_2,0.6674553667083243
File_3636,Author_2,0.4838606292757873
File_1420,Author_2,0.4135595567506444
File_3881,Author_2,0.464308905472109
File_3866,Author_2,0.3153549667376423
File_1384,Author_2,0.42901042982628823
File_1154,Author_2,0.4152100223176822
File_1203,Author_2,0.22984590246757097
File_787,Author_2,0.47353228084394106
File_3061,Author_2,0.19215657518026108
File_2760,Author_2,0.07592398651403198
File_3555,Author_2,0.06253085613115938
File_1013,Author_2,0.3397283129923704
File_3041,Author_2,0.32859606473352054
File_679,Author_2,0.43415869149404895
File_3855,Author_4,0.36866465569828677
File_1081,Author_4,0.43288313276797963
File_2603,Author_4,0.29122208329031896
File_1778,Author_4,0.2553163512653709
File_2831,Author_4,0.26505016885596255
File_1956,Author_4,0.46601112800688593
File_2259,Author_4,0.3848445035513175
File_3655,Author_4,0.3575901829203878
File_3968,Author_4,0.49510976519780103
File_860,Author_4,0.13025425046126782
File_3538,Author_4,0.37991365412076217
File_122,Author_4,0.3086470661471227
File_1723,Author_4,0.3942410453624887
File_229,Author_4,0.11323737574753867
File_3147,Author_4,0.4735177331943824
File_903,Author_4,0.42342267859402516
File_2892,Author_4,0.2856005253266599
File_1919,Author_4,0.5946249127212644
File_1598,Author_4,0.26024663781403845
File_1888,Author_4,0.38780332451101684
File_2560,Author_4,0.4633836449221299
File_2869,Author_3,0.5729549858468412
File_1368,Author_3,0.37138212225382083
File_3333,Author_3,0.8335500435944483
File_1706,Author_2,0.613446526524672
File_1435,Author_2,0.3602175358359768
File_1619,Author_2,0.3241330412695854
File_2509,Author_2,0.40782201900959836
File_2062,Author_2,0.45295856442328253
File_2548,Author_2,0.44851902802119537
File_1248,Author_2,0.4079779734803093
File_1760,Author_1,0.41237221777939026
File_1052,Author_1,0.48253894733698544
File_467,Author_1,0.3941156523638447
File_2558,Author_1,0.3465073065920685
File_1396,Author_1,0.5676718476259695
File_230,Author_1,0.4638482591900671
File_3909,Author_2,0.316608841466671
File_1224,Author_2,0.31988424599819143
File_3815,Author_2,0.26766156736126034
File_1181,Author_2,0.3159992327890999
File_508,Author_2,0.36030512345831767
File_2447,Author_2,0.6990704840244366
File_685,Author_2,0.4423361049848479
File_360,Author_2,0.32238943625843675
File_3514,Author_2,0.5001089189649846
File_2350,Author_2,0.30880575794996346
File_2678,Author_2,0.4906707130110082
File_1034,Author_2,0.6625458535528657
File_830,Author_2,0.7549645852894368
File_3996,Author_2,0.6954790956531467
File_115,Author_4,0.5661543927864544
File_2219,Author_4,0.6444349345502396
File_3103,Author_4,0.5221749605704219
File_781,Author_2,0.8299692530106737
File_2907,Author_2,0.829178830173743
File_2640,Author_2,0.29604975689190915
File_2123,Author_4,0.2238858961491641
File_2130,Author_4,0.6745297815862707
File_479,Author_4,0.361853857688921
File_3796,Author_4,0.4395014667831809
File_289,Author_4,0.18994805219854793
File_1521,Author_4,0.5328181255107914
File_2852,Author_4,0.5217925807913004
File_387,Author_4,0.24879651435051797
File_3926,Author_1,0.40271479092894313
File_3350,Author_1,0.472219891501515
File_2604,Author_1,0.23926646686687736
File_2057,Author_1,0.3566846320141033
File_2645,Author_1,0.4384413660886237
File_3318,Author_1,0.4693315488548848
File_2813,Author_0,0.23223312997689627
File_2176,Author_0,0.662422781073484
File_2346,Author_0,0.6163998893256677
File_519,Author_0,0.4255229546244308
File_2076,Author_0,0.18082303276774003
File_2692,Author_0,0.27337477595996307
File_3583,Author_0,0.4647142377164324
File_2242,Author_2,0.6574853267658468
File_1075,Author_2,0.3217884512712821
File_1679,Author_2,0.4726378818321456
File_2301,Author_2,0.17177244584059403
File_804,Author_2,0.22567385627953207
File_1902,Author_2,0.3097010460738665
File_2738,Author_2,0.5314380754704857
File_2347,Author_2,0.4290279674193229
File_1418,Author_2,0.5218700927777116
File_277,Author_2,0.4112735018635014
File_472,Author_2,0.4458609974568184
File_1058,Author_2,0.548724254247358
File_1295,Author_2,0.327777146136607
File_1091,Author_2,0.16003236074930927
File_1245,Author_2,0.3051649295604867
File_1805,Author_2,0.3548927835300624
File_3526,Author_2,0.28894853372516527
File_3275,Author_2,0.2677150015912071
File_3438,Author_2,0.25565210429925667
File_3037,Author_2,0.5865438706732986
File_54,Author_2,0.16095315063849136
File_401,Author_2,0.3186000310722832
File_3630,Author_2,0.39918683614227324
File_2133,Author_2,0.31451841795507685
File_1953,Author_2,0.26547886283755795
File_1492,Author_2,0.6353219690490244
File_3201,Author_2,0.31283415620241894
File_2414,Author_2,0.5866129853867321
File_3495,Author_2,0.2591032049380593
File_3890,Author_4,0.6413368768018293
File_1934,Author_4,0.3417989306959188
File_1049,Author_4,0.3074943188319501
File_1221,Author_4,0.3345835795461378
File_1983,Author_4,0.3759945526946946
File_358,Author_4,0.35600861188187427
File_1145,Author_4,0.58408410063691
File_2718,Author_4,0.6324639439150607
File_753,Author_4,0.5787349096234454
File_2360,Author_4,0.6667081771074519
File_2226,Author_4,0.4734521242733871
File_3967,Author_1,0.5275355557025443
File_1241,Author_1,0.5066693422782975
File_306,Author_1,0.14634042899463573
File_2467,Author_1,0.2210806810075714
File_223,Author_1,0.5587583464277441
File_844,Author_1,0.3591387791934979
File_607,Author_1,0.22126916318384615
File_489,Author_1,0.5067064396081552
File_1104,Author_2,0.424058373782521
File_2194,Author_2,0.23072343544358487
File_2370,Author_2,0.26943544283461784
File_865,Author_2,0.34095194169559373
File_670,Author_2,0.4481141551238116
File_1930,Author_2,0.15671606979198405
File_2085,Author_2,0.172484568366006
File_3229,Author_2,0.2600845611873025
File_905,Author_2,0.20159733390579493
File_2731,Author_2,0.31177436729059205
File_272,Author_2,0.28792437195578546
File_3197,Author_0,0.21344290027978863
File_2452,Author_0,0.28894797261276006
File_1079,Author_0,0.06230901081730211
File_2618,Author_0,0.3939375746702545
File_532,Author_0,0.5070087078313896
File_1297,Author_0,0.16756757884299633
File_1560,Author_0,0.6847011035102755
File_1356,Author_0,0.15614870095066125
File_2610,Author_0,0.06601310167053964
File_3045,Author_0,0.3216676853430709
File_2517,Author_0,0.3869552363647675
File_2842,Author_0,0.30312601031906006
File_2471,Author_0,0.289601625214404
File_505,Author_0,0.23890625152503087
File_2145,Author_0,0.4333941279980499
File_1936,Author_0,0.4984158765890969
File_2745,Author_0,0.4419419766648409
File_2975,Author_0,0.4935377932704359
File_3356,Author_3,0.224387917023803
File_3051,Author_3,0.41345350553156346
File_1692,Author_3,0.2922352955156857
File_3281,Author_3,0.20918258410465373
File_902,Author_3,0.2944307972658524
File_1469,Author_3,0.4440865095774098
File_2965,Author_3,0.35927984277428704
File_2449,Author_3,0.372284708241287
File_3144,Author_3,0.5618909111434286
File_2482,Author_3,0.15563161945067194
File_2457,Author_1,0.3873244656205389
File_72,Author_1,0.274651453724848
File_1594,Author_1,0.2746152051034956
File_3406,Author_1,0.33608361047771595
File_2090,Author_1,0.100217994954102
File_667,Author_1,0.25578668108039615
File_546,Author_1,0.2586201794801172
File_3254,Author_1,0.3434019104050139
File_1490,Author_1,0.5148929577508675
File_3939,Author_2,0.38610818562893034
File_1596,Author_2,0.7339325250639974
File_2945,Author_2,0.35197947713477207
File_3587,Author_2,0.3439713090029084
File_3180,Author_2,0.44039401743705486
File_2342,Author_2,0.19730856561258758
File_3993,Author_2,0.6122709833461144
File_2647,Author_2,0.46913720666763403
File_1988,Author_2,0.40759714287661175
File_2641,Author_2,0.13641790858303549
File_890,Author_4,0.33423593101317817
File_3476,Author_4,0.19288888668602133
File_1967,Author_4,0.37370666144500353
File_1647,Author_4,0.33622088805307593
File_3702,Author_4,0.43766832601456573
File_2383,Author_4,0.2662321575535894
File_3847,Author_4,0.5118512503251509
File_221,Author_4,0.49103412243252165
File_103,Author_4,0.3799718945138034
File_952,Author_4,0.5025223671130125
File_3187,Author_0,0.5026151524889417
File_1987,Author_0,0.6076547796363354
File_941,Author_0,0.42927873660746685
File_721,Author_0,0.7768980070882786
File_2051,Author_4,0.27460385855251923
File_2515,Author_4,0.45020435552594074
File_1167,Author_4,0.13060430803185152
File_1585,Author_4,0.2595689654661699
File_2396,Author_4,0.2938354927814141
File_3773,Author_4,0.24977790397322153
File_2228,Author_4,0.5563252166556537
File_588,Author_4,0.3339897216037324
File_662,Author_4,0.19547933411902685
File_2967,Author_4,0.5334121346216595
File_1733,Author_4,0.22722162666854595
File_1863,Author_2,0.4378044847446132
File_1834,Author_2,0.3857028346710769
File_337,Author_2,0.3395301323568982
File_1216,Author_2,0.4419842677560546
File_1039,Author_2,0.24227165112033755
File_3163,Author_2,0.2848350300647535
File_169,Author_2,0.37245431957850617
File_2203,Author_2,0.32300538927935196
File_2671,Author_2,0.47771197457312353
File_1826,Author_1,0.696268343949018
File_3387,Author_1,0.6902138571543648
File_3058,Author_1,0.3963101550505512
File_2264,Author_1,0.7193373562801757
File_2270,Author_1,0.5594301598670988
File_3463,Author_2,0.6369883356572836
File_3116,Author_2,0.7212970233055775
File_1529,Author_2,0.22463105494995816
File_3564,Author_2,0.5560752977428411
File_2744,Author_2,0.1485891247384472
File_2049,Author_2,0.43747637103922643
File_1912,Author_2,0.4111492215335717
File_2186,Author_2,0.4354791648790356
File_2253,Author_2,0.17927471703989895
File_1891,Author_2,0.5156322857369116
File_2377,Author_2,0.4639017058777636
File_1383,Author_2,0.4161297493706888
File_1531,Author_2,0.23599062423787975
File_2534,Author_2,0.5693321796155862
File_1178,Author_0,0.6860356368466601
File_3991,Author_0,0.570729217260449
File_3792,Author_0,0.5917459179129683
File_2809,Author_0,0.6968405637646893
File_125,Author_0,0.4745460895984057
File_1324,Author_1,0.2101391491386534
File_627,Author_1,0.29361455532551606
File_3999,Author_1,0.4084418469722779
File_457,Author_1,0.3690308919399522
File_359,Author_1,0.3096444468500483
File_2483,Author_1,0.15436086723844
File_1143,Author_1,0.4201457294937554
